category,datetime,headline,id,image,related,source,summary,url
company,2023-12-27 17:55:00,"American Electric Power Co. Inc. stock rises Wednesday, still underperforms market",124748814,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.10% higher to $80.81 Wednesday, on what proved to be an all-around favorable trading session for the...",https://finnhub.io/api/news?id=6adab06cf6362cde8f9ea2d56fe3c2a3b9a421a95c52ee67438e1341d1e9f945
company,2023-12-27 16:18:00,American Electric Power Subsidiaries File Settlement Related to Cost Securitization,124748815,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,AEP,MarketWatch,By Ben Glickman Two American Electric Power subsidiaries in West Virginia have filed a settlement outlining a process for dealing with certain costs through...,https://finnhub.io/api/news?id=882e3756c5443a04e52b31020fe04cdbc8940de5c4aa0547e7c3bdb612e22362
company,2023-12-27 11:20:13,AEP SIGNS AGREEMENT TO SELL NEW MEXICO SOLAR ASSETS,124722543,,AEP,Finnhub,"American Electric Power has entered into an agreement to sell its 50% interest in New Mexico Renewable Development, LLC to Exus North America Holdings, LLC .AEP and PNM Resources, which also owns...",https://finnhub.io/api/news?id=807923846134d7bf7ef933119421e198aa3f26ba4316f8d17369554f5f284c6d
company,2023-12-27 04:21:00,What You Missed On Wall Street On Wednesday,124730424,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88857de98c61237c051d24fde77b919ab477e131528cd794770113d15bff0143
company,2023-12-27 02:52:00,American Electric reaffirming 2024 operating earnings guidance,124751543,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5c2ecde8c3fbebc076d6164a1599e3e80594bdc195c65d1fda90a666761e28e1
company,2023-12-27 02:50:00,American Electric subsidiaries seek approval of settlement in fuel cost cases,124751544,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f5f3ac2cccc3480982d58a475fec4762c67506c39425fb09ef078ec74577610c
company,2023-12-26 17:55:00,"American Electric Power Co. Inc. stock rises Tuesday, outperforms market",124748816,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.44% higher to $80.73 Tuesday, on what proved to be an all-around great trading session for the stock...",https://finnhub.io/api/news?id=daa0d65304add9a7f16d94e125bc802137ca60bcb9b75936ccaf4de6c1247f85
company,2023-12-26 10:31:00,M & A News: American Electric Power (NASDAQ:AEP) to Sell New Mexico Solar Assets to Exus,124712095,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=45246b14e6b0d6aa60d2bf5880b1d356b4309541be37187d889da1258e7cf0d0
company,2023-12-26 09:25:00,Electric Company AEP and PNM Unload 50% Solar Stake for $230M in Strategic Shift,124712096,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=542e533739dae4515bc7705dd548f294721a154072f64d0afc933d164e987115
company,2023-12-26 09:15:00,M & A News: American Electric Power (NASDAQ:AEP) to Sell 50% Interest in New Mexico Solar Assets to Exus,124712097,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dd90c362167cd5454b683068adc29651e5b95040117044bcdd04d33390c1738f
company,2023-12-26 09:11:00,M & A News:  American Electric Power (NASDAQ:AEP) to Sell 50% Interest in New Mexico Solar Assets to Exus,124712098,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1319a6756a92de4605160f58b4de14237e513a596cc7f6ae782f658218e42f9c
company,2023-12-26 07:49:00,"American Electric Power, PNM Resources to Sell Stakes in Joint Venture to Exus",124734916,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,AEP,MarketWatch,By Denny Jacob American Electric Power Co. and PNM Resources have agreed to sell their stakes in joint venture New Mexico Renewable Development to Exus North...,https://finnhub.io/api/news?id=9ec50c8922fb2d32aa9320b84d2d23d98c3eef194a29e85aee6ba7562213b0bf
company,2023-12-26 07:28:00,American Electric Power sells 50% in New Mexico Renewable Development,124712100,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=113544891d2e4473491498f7b37484a31cc859a807bb7866af91da77a9c7a7e8
company,2023-12-26 06:45:00,American Electric to sell 50% interest in NMRD for $115M,124712101,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8dccf241e2253f172f7644c7d15bd097266c70024a34171b2489c4adc0b2739f
company,2023-12-28 17:55:00,"American Electric Power Co. Inc. stock rises Thursday, outperforms market",124768175,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.64% higher to $81.33 Thursday, on what proved to be an all-around favorable trading session for the stock...",https://finnhub.io/api/news?id=7bee360fe0a0c4964ae0a62af3e44b1f6a9dc3df57503f13dc5f334fb5d75292
company,2023-12-28 12:01:00,What You Missed On Wall Street This Morning,124746161,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=463e1262b90e4dc327bc7de7192b22849c2f2d01dd1e085c147d465b80293c65
company,2023-12-28 09:54:14,"APPALACHIAN POWER, WHEELING POWER SEEK APPROVAL OF SETTLEMENT AGREEMENT IN FUEL COST CASES",124743409,,AEP,Finnhub,COLUMBUS - American Electric Power subsidiaries Appalachian Power and Wheeling Power today filed a settlement agreement with the Public Service Commission of West Virginia that addresses the...,https://finnhub.io/api/news?id=f4b044550be8e02c9635511561dd4ba285a2316b868b1885c47793785e1cc2c6
company,2023-12-28 06:50:00,AEP Subsidiaries' Settlement: Customer Impact Reduction And Cost Management,124751538,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3487fa92e5a429a397c02ab318ccb0a5a2a6d00874bed8b385aaa5a30f77875b
company,2023-12-28 04:21:00,What You Missed On Wall Street On Thursday,124751339,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=06fabb9b79d49347b3672f50365f6852d29f0155dfd03406b976b375bb576847
company,2023-12-27 17:55:00,"American Electric Power Co. Inc. stock rises Wednesday, still underperforms market",124748814,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.10% higher to $80.81 Wednesday, on what proved to be an all-around favorable trading session for the...",https://finnhub.io/api/news?id=6adab06cf6362cde8f9ea2d56fe3c2a3b9a421a95c52ee67438e1341d1e9f945
company,2023-12-27 16:18:00,American Electric Power Subsidiaries File Settlement Related to Cost Securitization,124748815,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,AEP,MarketWatch,By Ben Glickman Two American Electric Power subsidiaries in West Virginia have filed a settlement outlining a process for dealing with certain costs through...,https://finnhub.io/api/news?id=882e3756c5443a04e52b31020fe04cdbc8940de5c4aa0547e7c3bdb612e22362
company,2023-12-27 11:20:13,AEP SIGNS AGREEMENT TO SELL NEW MEXICO SOLAR ASSETS,124722543,,AEP,Finnhub,"American Electric Power has entered into an agreement to sell its 50% interest in New Mexico Renewable Development, LLC to Exus North America Holdings, LLC .AEP and PNM Resources, which also owns...",https://finnhub.io/api/news?id=807923846134d7bf7ef933119421e198aa3f26ba4316f8d17369554f5f284c6d
company,2023-12-27 04:21:00,What You Missed On Wall Street On Wednesday,124730424,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88857de98c61237c051d24fde77b919ab477e131528cd794770113d15bff0143
company,2023-12-27 02:52:00,American Electric reaffirming 2024 operating earnings guidance,124751543,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5c2ecde8c3fbebc076d6164a1599e3e80594bdc195c65d1fda90a666761e28e1
company,2023-12-27 02:50:00,American Electric subsidiaries seek approval of settlement in fuel cost cases,124751544,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=f5f3ac2cccc3480982d58a475fec4762c67506c39425fb09ef078ec74577610c
company,2023-12-29 17:55:00,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,124784899,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. dropped 0.14% to $81.22 Friday, on what proved to be an all-around poor trading session for the stock market, with...",https://finnhub.io/api/news?id=66e1c3a050bbbae602e4cbd3728295a748d0ba99f0474923e339ecc0435f49d6
company,2023-12-29 10:00:00,10 Dividend Growth Stocks: December 2023,124763294,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1185839854/image_1185839854.jpg?io=getty-c-w1536,AEP,SeekingAlpha,"This month, I screened for stocks that pass stringent criteria for adding new stocks to my portfolio. Check out my monthly series of 10 Dividend Growth Stocks.",https://finnhub.io/api/news?id=3042400c49a921b21788055019aad713fe9d590bddacaf76913e250422bde655
company,2023-12-28 17:55:00,"American Electric Power Co. Inc. stock rises Thursday, outperforms market",124768175,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.64% higher to $81.33 Thursday, on what proved to be an all-around favorable trading session for the stock...",https://finnhub.io/api/news?id=7bee360fe0a0c4964ae0a62af3e44b1f6a9dc3df57503f13dc5f334fb5d75292
company,2023-12-28 12:01:00,What You Missed On Wall Street This Morning,124746161,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=463e1262b90e4dc327bc7de7192b22849c2f2d01dd1e085c147d465b80293c65
company,2023-12-28 09:54:14,"APPALACHIAN POWER, WHEELING POWER SEEK APPROVAL OF SETTLEMENT AGREEMENT IN FUEL COST CASES",124743409,,AEP,Finnhub,COLUMBUS - American Electric Power subsidiaries Appalachian Power and Wheeling Power today filed a settlement agreement with the Public Service Commission of West Virginia that addresses the...,https://finnhub.io/api/news?id=f4b044550be8e02c9635511561dd4ba285a2316b868b1885c47793785e1cc2c6
company,2023-12-28 06:50:00,AEP Subsidiaries' Settlement: Customer Impact Reduction And Cost Management,124751538,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3487fa92e5a429a397c02ab318ccb0a5a2a6d00874bed8b385aaa5a30f77875b
company,2023-12-28 04:21:00,What You Missed On Wall Street On Thursday,124751339,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=06fabb9b79d49347b3672f50365f6852d29f0155dfd03406b976b375bb576847
company,2023-12-29 17:55:00,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,124784899,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. dropped 0.14% to $81.22 Friday, on what proved to be an all-around poor trading session for the stock market, with...",https://finnhub.io/api/news?id=66e1c3a050bbbae602e4cbd3728295a748d0ba99f0474923e339ecc0435f49d6
company,2023-12-29 10:00:00,10 Dividend Growth Stocks: December 2023,124763294,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1185839854/image_1185839854.jpg?io=getty-c-w1536,AEP,SeekingAlpha,"This month, I screened for stocks that pass stringent criteria for adding new stocks to my portfolio. Check out my monthly series of 10 Dividend Growth Stocks.",https://finnhub.io/api/news?id=3042400c49a921b21788055019aad713fe9d590bddacaf76913e250422bde655
company,2024-01-01 02:46:00,Positive Outlook for American Electric Power: Regulatory Progress and Robust Financial Guidance Reinforce Buy Rating,124798943,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=422cb9d528dc840e6dad57a3e917b764801f2f1e90a6d8d71f4fc84b211d1e7d
company,2024-01-02 17:55:00,American Electric Power Co. Inc. stock outperforms competitors on strong trading day,124835113,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. rallied 2.41% to $83.18 Tuesday, on what proved to be an all-around mixed trading session for the stock market,...",https://finnhub.io/api/news?id=7f3424b661bdc6ff157496ecab1fa388bf44398a9c3534b5519af0e53382a6f9
